date,hour,day_of_week,is_weekend,demand_orders,is_peak
2025-04-28,0,Monday,FALSE,8299,FALSE
2025-04-28,1,Monday,FALSE,12462,FALSE
2025-04-28,2,Monday,FALSE,20890,FALSE
2025-04-28,3,Monday,FALSE,32720,FALSE
2025-04-28,4,Monday,FALSE,39237,TRUE
2025-04-28,5,Monday,FALSE,31741,FALSE
2025-04-28,6,Monday,FALSE,26771,FALSE
2025-04-28,7,Monday,FALSE,24447,FALSE
2025-04-28,8,Monday,FALSE,24997,FALSE
2025-04-28,9,Monday,FALSE,25706,FALSE
2025-04-28,10,Monday,FALSE,28370,FALSE
2025-04-28,11,Monday,FALSE,29476,FALSE
2025-04-28,12,Monday,FALSE,29405,FALSE
2025-04-28,13,Monday,FALSE,32517,FALSE
2025-04-28,14,Monday,FALSE,31579,FALSE
2025-04-28,15,Monday,FALSE,27876,FALSE
2025-04-28,16,Monday,FALSE,29098,FALSE
2025-04-28,17,Monday,FALSE,28441,FALSE
2025-04-28,18,Monday,FALSE,25870,FALSE
2025-04-28,19,Monday,FALSE,20695,FALSE
2025-04-28,20,Sunday,TRUE,16788,FALSE
2025-04-28,21,Sunday,TRUE,9917,FALSE
2025-04-28,22,Sunday,TRUE,6600,FALSE
2025-04-28,23,Sunday,TRUE,5717,FALSE
2025-04-29,0,Tuesday,FALSE,6880,FALSE
2025-04-29,1,Tuesday,FALSE,11299,FALSE
2025-04-29,2,Tuesday,FALSE,20859,FALSE
2025-04-29,3,Tuesday,FALSE,33398,FALSE
2025-04-29,4,Tuesday,FALSE,39644,TRUE
2025-04-29,5,Tuesday,FALSE,32730,FALSE
2025-04-29,6,Tuesday,FALSE,26879,FALSE
2025-04-29,7,Tuesday,FALSE,24741,FALSE
2025-04-29,8,Tuesday,FALSE,24969,FALSE
2025-04-29,9,Tuesday,FALSE,26372,FALSE
2025-04-29,10,Tuesday,FALSE,29741,FALSE
2025-04-29,11,Tuesday,FALSE,30497,FALSE
2025-04-29,12,Tuesday,FALSE,31434,FALSE
2025-04-29,13,Tuesday,FALSE,35159,FALSE
2025-04-29,14,Tuesday,FALSE,36185,FALSE
2025-04-29,15,Tuesday,FALSE,31517,FALSE
2025-04-29,16,Tuesday,FALSE,32257,FALSE
2025-04-29,17,Tuesday,FALSE,32361,FALSE
2025-04-29,18,Tuesday,FALSE,30700,FALSE
2025-04-29,19,Tuesday,FALSE,24292,FALSE
2025-04-29,20,Monday,FALSE,13746,FALSE
2025-04-29,21,Monday,FALSE,7995,FALSE
2025-04-29,22,Monday,FALSE,5117,FALSE
2025-04-29,23,Monday,FALSE,4462,FALSE
2025-04-30,0,Wednesday,FALSE,7590,FALSE
2025-04-30,1,Wednesday,FALSE,11920,FALSE
2025-04-30,2,Wednesday,FALSE,21559,FALSE
2025-04-30,3,Wednesday,FALSE,34762,FALSE
2025-04-30,4,Wednesday,FALSE,41908,TRUE
2025-04-30,5,Wednesday,FALSE,35855,FALSE
2025-04-30,6,Wednesday,FALSE,29262,FALSE
2025-04-30,7,Wednesday,FALSE,26867,FALSE
2025-04-30,8,Wednesday,FALSE,27079,FALSE
2025-04-30,9,Wednesday,FALSE,28617,FALSE
2025-04-30,10,Wednesday,FALSE,31269,FALSE
2025-04-30,11,Wednesday,FALSE,32050,FALSE
2025-04-30,12,Wednesday,FALSE,32843,FALSE
2025-04-30,13,Wednesday,FALSE,36934,TRUE
2025-04-30,14,Wednesday,FALSE,37518,TRUE
2025-04-30,15,Wednesday,FALSE,34471,FALSE
2025-04-30,16,Wednesday,FALSE,34783,FALSE
2025-04-30,17,Wednesday,FALSE,35062,FALSE
2025-04-30,18,Wednesday,FALSE,33754,FALSE
2025-04-30,19,Wednesday,FALSE,27943,FALSE
2025-04-30,20,Tuesday,FALSE,16062,FALSE
2025-04-30,21,Tuesday,FALSE,9654,FALSE
2025-04-30,22,Tuesday,FALSE,6125,FALSE
2025-04-30,23,Tuesday,FALSE,5270,FALSE
