scenario,date,hour,is_peak,base_demand_orders,demand_orders,active_workers,total_capacity,fulfilled_orders,unfilled_orders,fulfillment_rate,utilization,wait_pressure_index,service_quality_score,avg_worker_earnings,platform_revenue,worker_cost,platform_margin
surge_pricing,2025-03-01,17,TRUE,49791,44101,20746.636900849957,46814.973612057,44101,0,1,0.9420276590445834,0.9420276590445834,1,59.59714920251384,899660.4,502751.39999999997,396909.00000000006
surge_pricing,2025-03-01,18,TRUE,48078,42583,20540.158522080364,46278.12982725607,42583,0,1,0.9201538644485202,0.9201538644485202,1,58.79849379638502,868693.2,485446.19999999995,383247
surge_pricing,2025-03-01,19,FALSE,35652,31577,12927.752550069563,28902.289666848097,28902.289666848097,2674.710333151903,0.9152956160131772,1,1.0925431986179241,0.9074568013820759,67.05949537515271,589606.7092037011,329486.1022020683,260120.6070016328
surge_pricing,2025-03-01,20,FALSE,27686,24522,6543.40301123602,14767.423055286248,14767.423055286248,9754.576944713752,0.6022112003623786,1,1.6605469964661124,0.33945300353388763,70.95407871791767,301255.43032783945,168348.62283026325,132906.8074975762
surge_pricing,2025-03-01,21,FALSE,21342,18903,3150.2307562849205,7131.653821080087,7131.653821080087,11771.346178919914,0.3772762958831978,1,2.6505773379136266,0,72.22356392501,145485.73795003377,81300.85356031299,64184.884389720784
surge_pricing,2025-03-01,22,FALSE,15232,13491,21647.772511014475,49157.92619848475,13491,0,1,0.2744420085079962,0.2744420085079962,1,16.63975438182047,275216.39999999997,153797.4,121418.99999999997
surge_pricing,2025-03-01,23,FALSE,12014,10641,21647.772511014475,49157.92619848475,10641,0,1,0.21646560021744773,0.21646560021744773,1,13.124573891998487,217076.4,121307.4,95769
surge_pricing,2025-03-02,0,FALSE,12826,11360,21647.772511014475,49157.92619848475,11360,0,1,0.2310919291861861,0.2310919291861861,1,14.011386092764104,231744,129504,102240
surge_pricing,2025-03-02,1,FALSE,14779,13090,21647.772511014475,49157.92619848475,13090,0,1,0.266284626148519,0.266284626148519,1,16.1451623199192,267036,149226,117810
surge_pricing,2025-03-02,2,FALSE,17651,15634,21647.772511014475,49157.92619848475,15634,0,1,0.3180361990226086,0.3180361990226086,1,19.28292343083398,318933.6,178227.6,140705.99999999997
surge_pricing,2025-03-02,3,FALSE,21439,18989,3188.774995704841,7218.694721659589,7218.694721659589,11770.305278340411,0.3801513887861177,1,2.630530966079474,0,72.2112506931267,147261.3723218556,82293.11982691931,64968.252494936285
surge_pricing,2025-03-02,4,FALSE,26925,23848,6041.535761705966,13641.91345522713,13641.91345522713,10206.08654477287,0.5720359550162332,1,1.7481418628163365,0.25185813718366346,71.16827614398377,278295.03448663343,155517.81338958928,122777.22109704415
surge_pricing,2025-03-02,5,FALSE,32696,28959,10381.043276088849,23312.56009266193,23312.56009266193,5646.43990733807,0.8050195135419708,1,1.242205913245684,0.757794086754316,68.91419396282048,475576.2258903034,265763.185056346,209813.04083395738
surge_pricing,2025-03-02,6,FALSE,34379,30450,11816.849336450545,26473.712580627827,26473.712580627827,3976.2874193721727,0.8694158482964803,1,1.150197574566169,0.849802425433831,67.92601921796671,540063.7366448076,301800.3234191572,238263.41322565044
surge_pricing,2025-03-02,7,FALSE,34863,30879,12237.31186237974,27394.79016055936,27394.79016055936,3484.2098394406385,0.8871657165244782,1,1.127185126041115,0.872814873958885,67.60900802709047,558853.719275411,312300.6078303767,246553.11144503427
surge_pricing,2025-03-02,8,FALSE,35450,31399,12750.47994818099,28515.847160326393,28515.847160326393,2883.1528396736066,0.9081769215684065,1,1.1011070379029415,0.8988929620970585,67.20408829491049,581723.2820706584,325080.65762772085,256642.62444293755
surge_pricing,2025-03-02,9,FALSE,36090,31965,13313.113593856599,29740.840005122896,29740.840005122896,2224.1599948771036,0.9304188958274018,1,1.0747847066355216,0.9252152933644784,66.73664781042186,606713.136104507,339045.576058401,267667.560046106
surge_pricing,2025-03-02,10,FALSE,35445,31394,12746.096034468568,28506.285068664154,28506.285068664154,2887.714931335846,0.9080169799536266,1,1.1013009911456404,0.8986990088543596,67.2076330548961,581528.2154007488,324971.64978277136,256556.5656179774
surge_pricing,2025-03-02,11,FALSE,34679,30716,12077.153175023237,27044.20554502431,27044.20554502431,3671.7944549756903,0.8804598757984213,1,1.1357700986580188,0.8642299013419812,67.73130396047486,551701.7931184958,308303.9432132771,243397.84990521875
surge_pricing,2025-03-02,12,FALSE,33128,29342,10744.95640401204,24115.95832298208,24115.95832298208,5226.041677017922,0.821892111068846,1,1.2167047067765744,0.7832952932234256,68.67697679535326,491965.54978883435,274921.92488199566,217043.6249068387
surge_pricing,2025-03-02,13,FALSE,35620,31549,12899.649222145299,28841.055113606468,28841.055113606468,2707.944886393532,0.9141670136488151,1,1.0938920187117562,0.9061079812882438,67.08258156455474,588357.5243175719,328788.0282951137,259569.4960224582
surge_pricing,2025-03-02,14,FALSE,35913,31809,13157.237226098163,29401.903630871235,29401.903630871235,2407.096369128765,0.9243265626354564,1,1.0818687252141517,0.9181312747858483,66.8686547310059,599798.8340697731,335181.70139193203,264617.13267784106
surge_pricing,2025-03-02,15,FALSE,32771,29026,10443.957471375372,23451.553947219043,23451.553947219043,5574.446052780957,0.8079499051615463,1,1.2377004980278499,0.7622995019721501,68.87379988529892,478411.70052326843,267347.7149982971,211063.98552497133
surge_pricing,2025-03-02,16,FALSE,32088,28421,9875.49545280581,22194.20326534426,22194.20326534426,6226.796734655742,0.7809085980558129,1,1.2805595974863735,0.7194404025136265,69.22967959608185,452761.7466130229,253013.91722492455,199747.82938809833
surge_pricing,2025-03-02,17,FALSE,30990,27448,8985.524936316804,20219.462213075876,20219.462213075876,7228.537786924124,0.7366461021960025,1,1.357503958846613,0.6424960411533871,69.7475848990017,412477.0291467479,230501.869229065,181975.1599176829
surge_pricing,2025-03-02,18,FALSE,27351,24225,6319.416379151782,14265.290431322,14265.290431322,9959.709568678,0.5888664780731476,1,1.698177833576362,0.301822166423638,71.05095560823439,291011.92479896883,162624.3109170708,128387.61388189803
surge_pricing,2025-03-02,19,TRUE,41576,36824,18913.037344658194,42356.61096811724,36824,0,1,0.8693802256209365,0.8693802256209365,1,56.609218687687104,751209.6,419793.6,331416
surge_pricing,2025-03-02,20,FALSE,34822,30842,12201.592915876006,27316.630507009693,27316.630507009693,3525.3694929903068,0.8856958208614777,1,1.1290557959586438,0.8709442040413562,67.63644876982544,557259.2623429977,311409.5877799105,245849.67456308723
surge_pricing,2025-03-02,21,FALSE,26180,23188,5574.705047028037,12593.645073932512,12593.645073932512,10594.354926067488,0.5431104482461839,1,1.8412461097539314,0.15875389024606856,71.35849108942016,256910.35950822322,143567.55384283062,113342.8056653926
surge_pricing,2025-03-02,22,FALSE,18300,16209,21647.772511014475,49157.92619848475,16209,0,1,0.32973319367771925,0.32973319367771925,1,19.99212651211385,330663.6,184782.6,145880.99999999997
surge_pricing,2025-03-02,23,FALSE,14121,12507,21647.772511014475,49157.92619848475,12507,0,1,0.25442489069820684,0.25442489069820684,1,15.426092065334563,255142.8,142579.8,112563
surge_pricing,2025-03-03,0,FALSE,12751,11294,21647.772511014475,49157.92619848475,11294,0,1,0.2297493176257734,0.2297493176257734,1,13.929981912999803,230397.6,128751.59999999999,101646.00000000001
surge_pricing,2025-03-03,1,FALSE,22886,20270,3810.9913755206853,8622.936782880666,8622.936782880666,11647.063217119334,0.4254038866739352,1,2.350707248630483,0,72.00648512704934,175907.91037076557,98301.47932483959,77606.43104592599
surge_pricing,2025-03-03,2,FALSE,35563,31499,12849.608963730325,28731.995033092113,28731.995033092113,2767.004966907887,0.9121557837738377,1,1.0963039623152164,0.9036960376847836,67.12353548569308,586132.698675079,327544.74337725004,258587.955297829
surge_pricing,2025-03-03,3,TRUE,43488,38518,19554.054184346263,43879.52238204215,38518,0,1,0.8778126540357154,0.8778126540357154,1,56.976353469923914,785767.2,439105.2,346661.99999999994
surge_pricing,2025-03-03,4,FALSE,35361,31320,12672.47672362075,28345.66934514698,28345.66934514698,2974.33065485302,0.905034142565357,1,1.104930690421754,0.895069309578246,67.26693804318747,578251.6546409983,323140.6305346756,255111.02410632273
surge_pricing,2025-03-03,5,FALSE,28792,25501,7315.784805466825,16496.46304207768,16496.46304207768,9004.536957922319,0.646894750875561,1,1.545846520854462,0.45415347914553794,70.60339041321679,336527.8460583847,188059.67867968557,148468.16737869912
surge_pricing,2025-03-03,6,FALSE,26086,23105,5517.559165515278,12465.239684312632,12465.239684312632,10639.760315687368,0.5395039897992916,1,1.8535544109173763,0.14644558908262373,71.38120158489244,254290.8895599777,142103.732401164,112187.1571588137
surge_pricing,2025-03-03,7,FALSE,25989,23019,5459.005731481495,12333.652974171882,12333.652974171882,10685.347025828118,0.53580316148277,1,1.8663570353572043,0.13364296464279568,71.404344501784,251606.5206731064,140603.64390555947,111002.87676754693
surge_pricing,2025-03-03,8,FALSE,27063,23970,6130.692383581699,13841.971207018883,13841.971207018883,10128.028792981117,0.5774706385906918,1,1.7316897746359616,0.26831022536403837,71.13097468863148,282376.2126231852,157798.47176001527,124577.74086316992
surge_pricing,2025-03-03,9,FALSE,30782,27264,8820.703649263203,19852.960668932305,19852.960668932305,7411.0393310676955,0.7281749071644771,1,1.3732964294169563,0.6267035705830437,69.83852965540831,405000.397646219,226323.75162582824,178676.64602039076
surge_pricing,2025-03-03,10,FALSE,31272,27698,9210.995316868824,20720.44031588495,20720.44031588495,6977.559684115051,0.7480843496239782,1,1.3367476548635808,0.6632523451364192,69.62071823867205,422696.98244405293,236213.0196010884,186483.96284296454
surge_pricing,2025-03-03,11,FALSE,32150,28476,9926.665314543252,22307.51598501986,22307.51598501986,6168.4840149801385,0.7833795471632203,1,1.2765204345980274,0.7234795654019726,69.1984711929295,455073.32609440514,254305.6822292264,200767.64386517875
surge_pricing,2025-03-03,12,FALSE,34722,30754,12114.5486461829,27126.092940671093,27126.092940671093,3627.907059328907,0.8820346277125283,1,1.1337423368438535,0.8662576631561465,67.70292019941502,553372.2959896902,309237.45952365047,244134.83646603976
surge_pricing,2025-03-03,13,FALSE,35708,31627,12976.951188687992,29009.462600185718,29009.462600185718,2617.5373998142823,0.9172372529859208,1,1.090230468447131,0.9097695315528691,67.01893083310215,591793.0370437886,330707.8736421172,261085.1634016714
surge_pricing,2025-03-03,14,FALSE,32572,28849,10277.281055565763,23083.232364820113,23083.232364820113,5765.767635179887,0.8001397748559781,1,1.2497816399390917,0.7502183600609083,68.98025967199077,470897.94024233025,263148.84895894927,207749.09128338099
surge_pricing,2025-03-03,15,FALSE,30179,26730,8350.422257807275,18805.97173011473,18805.97173011473,7924.028269885272,0.7035530015007381,1,1.4213570233755175,0.5786429766244825,70.0899355259567,383641.82329434046,214388.0777233079,169253.74557103254
surge_pricing,2025-03-03,16,FALSE,28403,25157,7038.510281716149,15876.218690767975,15876.218690767975,9280.781309232025,0.6310855304991841,1,1.5845712691416125,0.4154287308583875,70.73233155109635,323874.8612916667,180988.89307475492,142885.96821691177
surge_pricing,2025-03-03,17,FALSE,25245,22360,5024.038857773751,11355.580342260417,11355.580342260417,11004.419657739583,0.5078524303336501,1,1.9690759367696982,0.030924063230301835,71.57232567024161,231653.8389821125,129453.61590176873,102200.22308034377
surge_pricing,2025-03-03,18,FALSE,20323,18000,2768.315340351886,6268.891408370906,6268.891408370906,11731.108591629094,0.34827174490949475,1,2.8713210721698643,0,72.34332175245997,127885.38473076648,71465.36205542833,56420.02267533816
surge_pricing,2025-03-03,19,FALSE,16646,14744,21647.772511014475,49157.92619848475,14744,0,1,0.29993128555643733,0.29993128555643733,1,18.185200400679044,300777.6,168081.6,132695.99999999997
surge_pricing,2025-03-03,20,FALSE,8520,7546,21647.772511014475,49157.92619848475,7546,0,1,0.15350525507385215,0.15350525507385215,1,9.307211219718127,153938.4,86024.4,67914
surge_pricing,2025-03-03,21,FALSE,5662,5015,21647.772511014475,49157.92619848475,5015,0,1,0.10201813599196508,0.10201813599196508,1,6.1854842654235895,102306,57171,45135
surge_pricing,2025-03-03,22,FALSE,5063,4484,21647.772511014475,49157.92619848475,4484,0,1,0.0912162157104629,0.0912162157104629,1,5.530550637319916,91473.59999999999,51117.6,40355.99999999999
surge_pricing,2025-03-03,23,FALSE,7721,6839,21647.772511014475,49157.92619848475,6839,0,1,0.13912303729791609,0.13912303729791609,1,8.435199778909658,139515.6,77964.59999999999,61551.000000000015
surge_pricing,2025-03-04,0,FALSE,11572,10249,21647.772511014475,49157.92619848475,10249,0,1,0.20849130125257231,0.20849130125257231,1,12.64108240006508,209079.6,116838.59999999999,92241.00000000001
surge_pricing,2025-03-04,1,FALSE,21249,18821,3113.639618603636,7049.017903708901,7049.017903708901,11771.9820962911,0.3745294035231338,1,2.6700173353364827,0,72.23521422272198,143799.96523566157,80358.80410228146,63441.16113338011
surge_pricing,2025-03-04,2,FALSE,35740,31655,13005.074668860312,29070.710882070594,29070.710882070594,2584.2891179294056,0.9183607923573083,1,1.0888966605740373,0.9111033394259627,66.99565746887228,593042.5019942401,331406.1040556048,261636.39793863532
surge_pricing,2025-03-04,3,TRUE,44173,39125,19742.620754202228,44330.59758254892,39125,0,1,0.8825732594094751,0.8825732594094751,1,57.19765783692765,798150,446025,352125
surge_pricing,2025-03-04,4,FALSE,35351,31311,12663.716407469941,28326.55202278763,28326.55202278763,2984.4479772123705,0.9046837221036578,1,1.1053586746036543,0.8946413253963457,67.27396713273538,577861.6612648676,322922.693059779,254938.96820508863
surge_pricing,2025-03-04,5,FALSE,28711,25430,7257.5604754033875,16366.263021325589,16366.263021325589,9063.736978674411,0.6435809288763503,1,1.5538061417480684,0.4461938582519316,70.63075762659925,333871.76563504204,186575.3984431117,147296.36719193033
surge_pricing,2025-03-04,6,FALSE,25862,22906,5382.983683727562,12162.781346842417,12162.781346842417,10743.218653157583,0.5309866998534191,1,1.8832863427201734,0.11671365727982663,71.43420150301252,248120.7394755853,138655.70735400353,109465.03212158175
surge_pricing,2025-03-04,7,FALSE,25736,22795,5308.279894761954,11994.842372368403,11994.842372368403,10800.157627631597,0.526204973562992,1,1.9004001296849962,0.09959987031500384,71.46333305692204,244694.7843963154,136741.20304499977,107953.58135131563
surge_pricing,2025-03-04,8,FALSE,27235,24122,6242.972427746204,14093.847976865241,14093.847976865241,10028.152023134759,0.5842736081943969,1,1.7115269044760353,0.2884730955239647,71.08354282648241,287514.4987280509,160669.86693626374,126844.63179178716
surge_pricing,2025-03-04,9,FALSE,30683,27176,8742.71173128135,19679.454423424242,19679.454423424242,7496.545576575758,0.724148308191943,1,1.380932591690789,0.6190674083092109,69.88104394076726,401460.87023785454,224345.78042703637,177115.08981081817
surge_pricing,2025-03-04,10,FALSE,31405,27816,9318.109337735945,20958.280462996077,20958.280462996077,6857.719537003923,0.7534613338724503,1,1.3272081194405192,0.6727918805594808,69.55943536207849,427548.92144512,238924.3972781553,188624.52416696472
surge_pricing,2025-03-04,11,FALSE,32470,28759,10192.173191617261,22895.05041575891,22895.05041575891,5863.949584241091,0.7961003656510626,1,1.256123025621506,0.7438769743784941,69.03393654644555,467059.0284814818,261003.57473965158,206055.4537418302
surge_pricing,2025-03-04,12,FALSE,35625,31554,12904.039872189513,28850.622653827475,28850.622653827475,2703.377346172525,0.9143253677450554,1,1.0937025650575996,0.9062974349424004,67.07897882961245,588552.7021380805,328897.0982536332,259655.6038844473
surge_pricing,2025-03-04,13,FALSE,36591,32409,13755.232442255432,30700.266722769546,30700.266722769546,1708.7332772304544,0.9472759641695068,1,1.0556585808410301,0.9443414191589699,66.35162125629135,626285.4411444986,349983.0406395728,276302.40050492587
surge_pricing,2025-03-04,14,FALSE,34190,30283,11653.42857631407,26115.123892705236,26115.123892705236,4167.876107294764,0.8623691144439203,1,1.159596260175468,0.8404037398245321,68.04573699804793,532748.5274111868,297712.41237683967,235036.11503434717
surge_pricing,2025-03-04,15,FALSE,31608,27996,9482.522283632112,21323.145678569497,21323.145678569497,6672.854321430503,0.7616497241952243,1,1.3129394894176873,0.6870605105823127,69.46407907986851,434992.17184281774,243083.86073569226,191908.31110712548
surge_pricing,2025-03-04,16,FALSE,30786,27268,8823.861095447923,19859.983854023765,19859.983854023765,7408.016145976235,0.7283256510937276,1,1.3730121937876258,0.6269878062123742,69.83680150167336,405143.67062208476,226403.8159358709,178739.85468621386
surge_pricing,2025-03-04,17,FALSE,28371,25129,7015.967417362736,15825.768831738458,15825.768831738458,9303.231168261542,0.6297810828818678,1,1.5878533464740103,0.41214665352598967,70.74266182691926,322845.68416746455,180413.7646818184,142431.91948564615
surge_pricing,2025-03-04,18,FALSE,22501,19929,3636.6450535933313,8229.63044489624,8229.63044489624,11699.36955510376,0.4129474858194711,1,2.42161542166931,0,72.06502106133881,167884.46107588327,93817.78707181713,74066.67400406614
surge_pricing,2025-03-04,19,FALSE,12934,11456,21647.772511014475,49157.92619848475,11456,0,1,0.23304481872860458,0.23304481872860458,1,14.129792172421265,233702.4,130598.4,103104
surge_pricing,2025-03-04,20,FALSE,7143,6327,21647.772511014475,49157.92619848475,6327,0,1,0.12870762640501757,0.12870762640501757,1,7.803700687404795,129070.79999999999,72127.8,56942.999999999985
surge_pricing,2025-03-04,21,FALSE,4782,4235,21647.772511014475,49157.92619848475,4235,0,1,0.08615090845981498,0.08615090845981498,1,5.223434868209154,86394,48279,38115
surge_pricing,2025-03-04,22,FALSE,4191,3712,21647.772511014475,49157.92619848475,3712,0,1,0.07551172897351434,0.07551172897351434,1,4.578368413410243,75724.8,42316.799999999996,33408.00000000001
surge_pricing,2025-03-04,23,FALSE,6671,5909,21647.772511014475,49157.92619848475,5909,0,1,0.12020441985573713,0.12020441985573713,1,7.288140882230905,120543.59999999999,67362.59999999999,53181
surge_pricing,2025-03-05,0,FALSE,11889,10530,21647.772511014475,49157.92619848475,10530,0,1,0.21420757168402638,0.21420757168402638,1,12.987666862394894,214812,120042,94770
surge_pricing,2025-03-05,1,FALSE,21667,19191,3280.910102738737,7426.730558895535,7426.730558895535,11764.269441104465,0.3869902849718897,1,2.5840441965426555,0,72.1816455564812,151505.3034014689,84664.7283714091,66840.5750300598
surge_pricing,2025-03-05,2,FALSE,36176,32042,13388.91585718827,29905.538145363706,29905.538145363706,2136.4618546362944,0.9333230804994602,1,1.0714403413926699,0.9285596586073301,66.67175227341062,610072.9781654195,340923.13485714624,269149.8433082733
surge_pricing,2025-03-05,3,TRUE,43333,38381,19509.084711095955,43772.17508667035,38381,0,1,0.8768355678922592,0.8768355678922592,1,56.93130318638581,782972.4,437543.39999999997,345429.00000000006
surge_pricing,2025-03-05,4,FALSE,35516,31457,12808.366222556011,28642.08279359949,28642.08279359949,2814.9172064005106,0.9105153954159484,1,1.0982790681350012,0.9017209318649988,67.15714245723744,584298.4889894295,326519.7438470342,257778.74514239538
surge_pricing,2025-03-05,5,FALSE,28826,25532,7340.300259634864,16551.276913306618,16551.276913306618,8980.723086693382,0.6482561849172261,1,1.5426000141096794,0.4573999858903206,70.59182056293176,337646.049031455,188684.55681169542,148961.4922197596
surge_pricing,2025-03-05,6,FALSE,26665,23618,5875.82429993643,13269.951120710595,13269.951120710595,10348.048879289405,0.5618575290333896,1,1.7798106251604093,0.22018937483959067,71.23676733266349,270707.0028624961,151277.44277610077,119429.56008639536
surge_pricing,2025-03-05,7,FALSE,26473,23448,5755.36689457194,12999.468373763688,12999.468373763688,10448.531626236312,0.5543956147118597,1,1.8037660714898287,0.1962339285101713,71.28587921452272,265189.15482477925,148193.93946090603,116995.21536387323
surge_pricing,2025-03-05,8,FALSE,28937,25630,7420.645100087797,16730.889594459954,16730.889594459954,8899.110405540046,0.6527853919024562,1,1.531897025277531,0.468102974722469,70.55370676921096,341310.14772698306,190732.14137684344,150578.00635013962
surge_pricing,2025-03-05,9,FALSE,32658,28926,10349.210972252567,23242.21850611762,23242.21850611762,5683.781493882379,0.8035061365594144,1,1.2445455666113088,0.7554544333886912,68.93453492012566,474141.25752479944,264961.2909697409,209179.96655505855
surge_pricing,2025-03-05,10,FALSE,35616,31546,12896.136834898714,28833.40117909258,28833.40117909258,2712.5988209074203,0.9140113224843904,1,1.094078350453999,0.905921649546001,67.08546255757625,588201.3840534886,328700.7734416554,259500.61061183322
surge_pricing,2025-03-05,11,TRUE,45324,40144,20030.57468207471,45022.56760287913,40144,0,1,0.8916417285235605,0.8916417285235605,1,57.61655698325218,818937.6,457641.6,361296
surge_pricing,2025-03-05,12,TRUE,44247,39190,19762.113889622684,44377.317654666535,39190,0,1,0.8831088058311011,0.8831088058311011,1,57.22233543050491,799476,446766,352710
surge_pricing,2025-03-05,13,TRUE,50277,44531,20807.57922374825,46973.423651592566,44531,0,1,0.94800413804818,0.94800413804818,1,59.79959104512097,908432.4,507653.39999999997,400779.00000000006
surge_pricing,2025-03-05,14,TRUE,45260,40087,20015.31339724546,44985.7932124909,40087,0,1,0.8911035493060799,0.8911035493060799,1,57.59177489585061,817774.7999999999,456991.8,360782.99999999994
surge_pricing,2025-03-05,15,TRUE,41979,37181,19067.025386110552,42721.121474697844,37181,0,1,0.8703189129063699,0.8703189129063699,1,56.641822819483735,758492.4,423863.39999999997,334629.00000000006
surge_pricing,2025-03-05,16,TRUE,37914,33581,16522.100473175065,36762.810570483634,33581,0,1,0.9134502906304376,0.9134502906304376,1,59.060271526389414,685052.4,382823.39999999997,302229.00000000006
surge_pricing,2025-03-05,17,FALSE,35357,31316,12668.972496532959,28338.022320946835,28338.022320946835,2977.977679053165,0.9049055537407982,1,1.1050877032040416,0.8949122967959584,67.26975047061406,578095.6553473155,323053.4544587939,255042.20088852156
surge_pricing,2025-03-05,18,FALSE,26998,23913,6088.59496083068,13747.515039131933,13747.515039131933,10165.484960868067,0.5748971287221148,1,1.7394416323191708,0.2605583676808292,71.14862715999757,280449.3067982914,156721.67144610404,123727.63535218735
surge_pricing,2025-03-05,19,FALSE,15025,13308,21647.772511014475,49157.92619848475,13308,0,1,0.27071931281776096,0.27071931281776096,1,16.414042792474003,271483.2,151711.19999999998,119772.00000000003
surge_pricing,2025-03-05,20,FALSE,8401,7441,21647.772511014475,49157.92619848475,7441,0,1,0.15136928213683193,0.15136928213683193,1,9.177704570093107,151796.4,84827.4,66969
surge_pricing,2025-03-05,21,FALSE,5602,4962,21647.772511014475,49157.92619848475,4962,0,1,0.10093997822375488,0.10093997822375488,1,6.120114242279531,101224.8,56566.799999999996,44658.00000000001
surge_pricing,2025-03-05,22,FALSE,4841,4288,21647.772511014475,49157.92619848475,4288,0,1,0.08722906622802518,0.08722906622802518,1,5.288804891353211,87475.2,48883.2,38592
surge_pricing,2025-03-05,23,FALSE,7102,6290,21647.772511014475,49157.92619848475,6290,0,1,0.12795495022721043,0.12795495022721043,1,7.758065010870265,128316,71706,56610
surge_pricing,2025-03-06,0,FALSE,12475,11049,21647.772511014475,49157.92619848475,11049,0,1,0.22476538077272626,0.22476538077272626,1,13.627799730541422,225399.6,125958.59999999999,99441.00000000001
surge_pricing,2025-03-06,1,FALSE,22182,19647,3497.0674768073372,7914.664675804111,7914.664675804111,11732.33532419589,0.4028434201559582,1,2.482354061071313,0,72.11122468958678,161459.15938640383,90227.17730416686,71231.98208223697
surge_pricing,2025-03-06,2,FALSE,35745,31660,13009.46960728544,29080.28133390537,29080.28133390537,2579.7186660946318,0.918518045922469,1,1.0887102375824294,0.9112897624175706,66.99201485104399,593237.7392116694,331515.2072065212,261722.53200514824
surge_pricing,2025-03-06,3,TRUE,42055,37249,19094.696480531406,42786.705242871736,37249,0,1,0.8705741605613739,0.8705741605613739,1,56.652370650133044,759879.6,424638.6,335241
surge_pricing,2025-03-06,4,FALSE,35929,31823,13171.319896471083,29432.539082088835,29432.539082088835,2390.460917911165,0.9248826032143053,1,1.0812183043822365,0.9187816956177635,66.85680796922158,600423.7972746122,335530.9455358127,264892.85173879954
surge_pricing,2025-03-06,5,FALSE,29592,26210,7904.13833398773,17810.766584299832,17810.766584299832,8399.233415700168,0.679540884559322,1,1.4715818028351504,0.5284181971648496,70.31786964679065,363339.6383197166,203042.73906101807,160296.89925869854
surge_pricing,2025-03-06,6,FALSE,28989,25676,7458.445896063716,16815.378333245684,16815.378333245684,8860.621666754316,0.6549064625816203,1,1.5269356116261732,0.4730643883738268,70.5356705784583,343033.71799821197,191695.31299900077,151338.4049992112
surge_pricing,2025-03-06,7,FALSE,28322,25085,6981.528142404853,15748.688793424666,15748.688793424666,9336.311206575334,0.6278129875792173,1,1.5928310178097744,0.40716898219022557,70.75839982718094,321273.25138586323,179535.0522450412,141738.19914082202
surge_pricing,2025-03-06,8,FALSE,28699,25419,7248.956312812484,16347.020577813895,16347.020577813895,9071.979422186105,0.643102426445332,1,1.5549622562106855,0.4450377437893145,70.63478861477489,333479.2197874035,186356.03458707838,147123.1852003251
surge_pricing,2025-03-06,9,FALSE,32000,28343,9803.024270740518,22033.676226992644,22033.676226992644,6309.323773007356,0.7773939324345568,1,1.2863491188673288,0.7136508811326712,69.27360593027679,449486.9950306499,251183.90898771613,198303.08604293375
surge_pricing,2025-03-06,10,FALSE,34246,30332,11701.80113035979,26221.30014985916,26221.30014985916,4110.699850140842,0.8644764654443874,1,1.156769489943195,0.8432305100568049,68.01050159571788,534914.5230571268,298922.8217083944,235991.7013487324
surge_pricing,2025-03-06,11,FALSE,35699,31619,12969.042756034441,28992.23736004883,28992.23736004883,2626.7626399511682,0.9169245504300841,1,1.0906022742339587,0.9093977257660413,67.02546419445292,591441.6421449961,330511.50590455666,260930.13624043943
surge_pricing,2025-03-06,12,TRUE,38561,34154,17090.481212919392,38084.829149788704,34154,0,1,0.8967875335785638,0.8967875335785638,1,58.19773789604591,696741.6,389355.6,307386
surge_pricing,2025-03-06,13,TRUE,39912,35351,18095.795049028467,40433.08424112996,35351,0,1,0.874308766285994,0.874308766285994,1,56.9510380751253,721160.4,403001.39999999997,318159.00000000006
surge_pricing,2025-03-06,14,TRUE,40265,35663,18300.532480146896,40913.46115670967,35663,0,1,0.871669103315435,0.871669103315435,1,56.79255113285146,727525.2,406558.2,320966.99999999994
surge_pricing,2025-03-06,15,TRUE,38762,34332,17261.759116942445,38483.88958260206,34332,0,1,0.8921135668033134,0.8921135668033134,1,57.9468589473378,700372.7999999999,391384.8,308987.99999999994
surge_pricing,2025-03-06,16,TRUE,38275,33901,16833.15377761061,37485.90416290322,33901,0,1,0.9043666081169008,0.9043666081169008,1,58.59891788359877,691580.4,386471.39999999997,305109.00000000006
